customer_id;signup_date;last_interaction_date;tenure_months;monthly_charge;total_charges;contract_type;payment_method;internet_service;support_tickets_30d;num_services;promo_applied;region;device_type;avg_download_mbps;downtime_hrs_30d;late_payments_12m;nps_text;churn
CUST01171;9/02/2022;7/11/2024;42;83.78467355;3629.56;2 años;Tarjeta;Fibra;1;3;No;Lima Metropolitana;Combo;157.5791353;2.148410987;1;Caídas frecuentes;0
CUST00176;10/05/2020;20/04/2021;62;55.28684279;3381.46;Mes a mes;Tarjeta;DSL;0;5;No;Norte;Combo;37.81238392;7.702703312;0;Excelente atención;1
CUST00359;28/05/2019;23/01/2024;73;48.2178868;3641.6;2 años;Efectivo;Fibra;0;2;No;Norte;Combo;89.14323366;3.502671594;0;Caídas frecuentes;1
CUST00044;31/03/2023;10/07/2023;27;89.45211535;2409.92;Mes a mes;Débito;Fibra;0;4;No;Lima Metropolitana;Router;252.9234101;4.65548638;3;Excelente atención;0
CUST00417;20/03/2020;6/05/2025;64;76.44518492;4923.83;Mes a mes;Billetera;Cable;1;4;No;;Router;52.13759109;5.603250793;1;Servicio lento;1
CUST00345;15/01/2019;27/06/2021;78;85.87855888;6600.77;Mes a mes;Tarjeta;Fibra;0;2;No;Oriente;Modem;196.2239921;1.780957838;1;Caídas frecuentes;0
CUST01027;9/10/2020;10/10/2023;56;91.95531388;5111.15;Mes a mes;Efectivo;Fibra;0;2;No;Oriente;Router;292.1940936;1.043919481;1;Muy satisfecho;1
CUST01402;5/03/2021;27/10/2022;55;71.49221794;3909.85;1 año;Débito;Fibra;1;3;Sí;Lima Metropolitana;ONT;137.9682334;3.08219465;1;Mala experiencia;0
CUST00102;17/06/2021;25/11/2021;48;;2406.04;Mes a mes;Tarjeta;DSL;0;3;Sí;Lima Metropolitana;Router;24.32351357;2.288537838;2;Soporte deficiente;0
CUST00108;25/03/2020;20/09/2022;66;66.58089225;4433.54;1 año;Tarjeta;Cable;1;3;No;Sur;Modem;126.8134615;2.78018505;1;Podría mejorar;0
CUST01490;12/06/2020;19/07/2021;62;86.23087348;5296.7;Mes a mes;Cheque;Fibra;0;4;Sí;Centro;Modem;202.0395479;3.874327768;0;Podría mejorar;0
CUST01053;27/07/2024;19/01/2025;10;96.89188934;995.08;Mes a mes;Efectivo;Fibra;0;3;No;Sur;ONT;252.1978127;2.164053871;0;Servicio lento;0
CUST00965;9/12/2023;10/07/2025;20;97.04592093;1924.07;Mes a mes;Efectivo;;0;3;No;Oriente;Combo;160.3587658;1.133323896;0;Mala experiencia;1
CUST00381;12/04/2019;10/10/2021;76;76.46935298;5841.62;1 año;Tarjeta;Fibra;0;4;Sí;Norte;ONT;179.1785731;7.641445647;0;Precio alto;0
CUST00245;1/07/2023;5/04/2025;25;49.53878915;1145.53;Mes a mes;Débito;DSL;0;3;No;Oriente;Modem;32.15305087;1.182238621;0;Excelente atención;1
CUST01100;18/02/2023;11/12/2024;29;32.60859794;996.6;Mes a mes;Tarjeta;DSL;0;2;Sí;Sur;ONT;32.12227196;3.208627542;0;Conforme;1
CUST00501;25/07/2019;15/09/2022;74;71.92596919;5290.75;2 años;Tarjeta;Fibra;1;4;Sí;Lima Metropolitana;ONT;197.161533;2.683440947;0;Mala experiencia;0
CUST00701;26/06/2021;16/01/2023;50;70.82023895;3522.07;Mes a mes;Tarjeta;Fibra;0;2;No;Sur;Router;192.179806;2.673651627;1;Caídas frecuentes;1
CUST00129;14/01/2019;30/04/2019;82;81.46027575;6629.23;Mes a mes;Débito;Cable;0;3;Sí;Lima Metropolitana;ONT;109.5738082;4.633259273;0;Precio alto;1
CUST00240;12/11/2020;8/01/2024;59;65.1152392;3810.29;2 años;Billetera;Fibra;0;2;Sí;Norte;Router;186.7019929;2.277476103;0;Podría mejorar;0
CUST01115;22/04/2020;21/10/2023;64;57.86124832;3682.18;2 años;Tarjeta;Cable;1;4;No;Oriente;Combo;132.6265342;1.914874132;1;Todo bien;0
CUST00683;19/02/2022;7/02/2024;41;63.09894779;2529.27;Mes a mes;Tarjeta;DSL;0;2;No;Oriente;Modem;28.34424379;2.575311812;0;Excelente atención;0
CUST00483;30/04/2024;19/11/2024;14;75.28747851;1139.68;Mes a mes;Efectivo;DSL;0;5;Sí;Norte;Router;12.33810252;1.878716902;2;Soporte deficiente;1
CUST01306;21/03/2023;15/07/2023;28;71.39497796;1972.25;Mes a mes;Tarjeta;Cable;1;3;No;Lima Metropolitana;Modem;132.110316;0.799066633;4;Conforme;1
CUST00276;8/10/2019;29/12/2022;71;;4154.68;1 año;Tarjeta;DSL;1;4;Sí;Norte;ONT;32.92496931;;1;Todo bien;0
CUST00583;9/07/2020;7/10/2022;59;48.21076509;2850.05;Mes a mes;Débito;DSL;0;3;No;Centro;Combo;19.04806068;1.81452815;0;Precio alto;1
CUST00204;21/04/2024;10/02/2025;13;82.43091728;1172.84;Mes a mes;Efectivo;Fibra;1;3;No;Sur;ONT;179.0785253;2.520539293;0;Rápido y estable;1
CUST00033;23/02/2020;3/06/2024;67;50.12294627;3406.8;1 año;Efectivo;DSL;0;3;Sí;Lima Metropolitana;Combo;26.13222777;2.708761918;0;Todo bien;1
CUST01320;1/12/2019;18/04/2021;68;76.38990777;5121.48;Mes a mes;Tarjeta;Fibra;0;4;Sí;Sur;Router;238.0897437;2.464510877;2;Precio alto;0
CUST00814;9/07/2021;3/08/2021;47;56.87331554;2621.57;Mes a mes;Efectivo;DSL;1;2;No;Lima Metropolitana;Combo;34.60869596;7.424804992;0;Caídas frecuentes;0
CUST00998;8/07/2019;28/07/2025;72;77.45150864;5468.72;Mes a mes;Tarjeta;Cable;0;5;No;Centro;Modem;113.3708003;2.772858145;1;Podría mejorar;0
CUST00382;4/01/2021;1/04/2025;57;74.7786843;4216.25;Mes a mes;Billetera;Fibra;1;4;Sí;Sur;Modem;168.2432287;0.672172795;2;Precio alto;1
CUST01074;25/06/2020;31/08/2021;62;69.73739207;4202.9;Mes a mes;Efectivo;Cable;0;1;Sí;Norte;Modem;105.6974687;2.917430339;0;Excelente atención;0
CUST01349;5/09/2022;26/08/2024;33;55.95325307;1882.7;1 año;Tarjeta;Fibra;0;2;No;Centro;Router;245.7804052;3.854694532;1;Todo bien;0
CUST00579;30/04/2025;30/05/2025;2;60.31395866;87.12;Mes a mes;Efectivo;DSL;1;4;No;Centro;Router;35.36774986;8.71644745;3;Servicio lento;0
CUST00888;31/07/2019;2/06/2020;75;77.39675468;5804.68;2 años;Billetera;;0;4;Sí;Oriente;Modem;149.877735;0.772916084;0;Soporte deficiente;0
CUST01326;24/08/2023;14/04/2025;23;51.58178368;1162.27;2 años;Tarjeta;Cable;1;5;Sí;Sur;Modem;116.8566967;1.547892609;2;Rápido y estable;1
CUST01327;23/01/2022;29/11/2024;43;45.64687668;1978.31;Mes a mes;Débito;Cable;1;3;No;Centro;Combo;;1.695924664;1;Excelente atención;1
CUST00942;10/03/2025;31/05/2025;7;62.26030384;368.49;Mes a mes;Efectivo;Fibra;1;5;Sí;Centro;ONT;129.1629377;3.403673236;2;Podría mejorar;1
CUST00164;21/12/2021;11/09/2022;42;66.26613637;2755.22;Mes a mes;Tarjeta;DSL;1;3;Sí;Lima Metropolitana;Router;24.33678081;1.683780207;1;Excelente atención;0
CUST00910;22/09/2020;31/10/2020;58;82.33054281;4843.46;1 año;Débito;Fibra;3;4;No;Sur;Combo;219.5823656;7.068075131;0;Todo bien;1
CUST00298;16/02/2024;16/04/2024;18;56.94389386;1041.83;Mes a mes;Efectivo;DSL;0;4;Sí;Norte;Combo;15.28330656;5.727988553;1;Cobro incorrecto;1
CUST00756;25/01/2021;16/07/2021;55;86.54431027;4745.6;Mes a mes;Débito;Fibra;0;3;No;Lima Metropolitana;Combo;146.3171829;0.936734415;0;Caídas frecuentes;0
CUST00406;9/12/2022;6/08/2025;34;68.75978613;2223.09;2 años;;Fibra;2;4;Sí;Lima Metropolitana;Combo;225.6599431;1.191814913;2;Muy satisfecho;1
CUST00969;4/03/2019;1/03/2020;79;53.71345695;4295.8;Mes a mes;Tarjeta;DSL;2;3;No;Oriente;Modem;28.16415313;9.234904602;3;Caídas frecuentes;0
CUST00606;14/06/2019;8/10/2021;74;82.04102078;6082.16;1 año;Efectivo;Cable;1;4;No;Lima Metropolitana;Router;130.7115245;1.753005345;0;Conforme;0
CUST00421;23/11/2023;18/06/2024;19;72.67843638;1403.56;Mes a mes;Efectivo;Cable;0;3;No;Sur;Router;161.5410811;1.671540168;2;Podría mejorar;1
CUST00465;17/12/2023;11/02/2025;19;87.89919722;1641.26;Mes a mes;Débito;Fibra;0;3;Sí;Norte;Otro;198.9902632;3.667728636;1;Servicio lento;0
CUST01188;3/06/2020;3/02/2022;63;70.20106467;4412.94;Mes a mes;Efectivo;Cable;0;4;No;Sur;Combo;;0.746068081;1;Cobro incorrecto;0
CUST00940;14/11/2022;8/06/2023;31;54.79901248;1706.45;1 año;Tarjeta;DSL;0;3;Sí;Oriente;Router;26.5537129;3.641359683;1;Conforme;1
CUST00193;6/10/2024;18/03/2025;11;77.68699057;798.6;Mes a mes;Débito;Fibra;1;3;No;Lima Metropolitana;Combo;;5.081314278;0;Excelente atención;0
CUST00675;17/07/2024;15/09/2024;10;54.08043217;610.15;1 año;Efectivo;DSL;0;2;No;Lima Metropolitana;Modem;40.14199415;1.727373656;1;Excelente atención;0
CUST00352;18/10/2023;19/03/2024;21;48.46320859;960.88;1 año;Billetera;DSL;1;4;Sí;Centro;Router;37.26772978;6.742675834;1;Precio alto;0
CUST00859;27/09/2022;26/07/2024;32;47.25197695;1521.21;2 años;Efectivo;DSL;1;4;No;Oriente;ONT;21.64780409;3.684842106;1;Mala experiencia;1
CUST00064;26/12/2022;29/08/2023;30;73.39349114;2235.19;1 año;Débito;Cable;0;4;No;Sur;Router;149.7732989;3.950294397;0;Conforme;1
CUST01174;21/01/2025;10/05/2025;5;50.77587015;329.09;Mes a mes;Efectivo;DSL;1;3;No;Centro;Modem;24.87793111;3.724684718;1;Podría mejorar;1
CUST00766;8/08/2019;24/05/2020;74;65.17015568;4821.5;Mes a mes;Débito;Fibra;0;2;No;Centro;Router;110.6082558;1.572168086;0;Excelente atención;0
CUST01441;5/01/2020;18/04/2023;70;91.80989905;6403.18;Mes a mes;Débito;Fibra;0;4;No;Norte;Router;171.2374174;2.262901716;0;Conforme;1
CUST00262;30/06/2025;4/08/2025;1;60.97813293;93.16;2 años;Débito;Cable;0;2;Sí;Oriente;Modem;137.3448572;4.205744489;1;Cobro incorrecto;0
CUST00343;7/02/2022;7/03/2025;42;58.68772501;2473.97;2 años;Débito;DSL;1;5;Sí;Centro;ONT;39.57023424;3.461322865;0;Mala experiencia;1
CUST01221;24/08/2022;26/08/2024;35;62.26544156;2181.39;Mes a mes;Débito;Cable;0;3;No;Norte;Router;122.9584663;2.079906471;0;Precio alto;0
CUST00472;12/10/2024;;12;65.03090369;795.37;Mes a mes;;DSL;0;5;No;Sur;Modem;25.34446011;2.492130018;0;Muy satisfecho;1
CUST01335;16/06/2024;11/07/2025;15;53.85177813;685.69;1 año;Tarjeta;Cable;0;5;No;Sur;Combo;111.4073822;4.337146649;4;Cobro incorrecto;1
CUST00199;25/06/2020;14/11/2021;64;57.03863197;3673.3;1 año;Tarjeta;Cable;0;3;No;Lima Metropolitana;Router;189.4446478;0.631298597;0;Podría mejorar;0
CUST01232;28/10/2023;8/02/2024;20;60.95055546;1208.48;Mes a mes;Tarjeta;Fibra;3;1;Sí;Norte;Router;204.9493984;4.053364414;2;Excelente atención;0
CUST00918;25/09/2021;23/04/2023;45;75.06273156;3468.81;1 año;Tarjeta;Fibra;2;3;Sí;Sur;Modem;233.0105374;;0;Rápido y estable;1
CUST00744;16/03/2025;7/08/2025;6;226.5187387;1385.57;Mes a mes;Débito;Cable;1;4;No;Sur;ONT;119.1536352;6.737287216;0;Conforme;1
CUST00571;8/10/2022;11/10/2023;33;68.61487755;2313.08;2 años;Débito;Fibra;0;3;No;Lima Metropolitana;Modem;185.0000941;0.632131134;1;Podría mejorar;0
CUST00219;23/03/2020;21/06/2022;63;99.06934746;6244.06;1 año;Débito;Satélite;0;4;Sí;Lima Metropolitana;Router;46.02320087;1.73331434;0;Cobro incorrecto;0
CUST00454;17/05/2022;2/10/2023;41;57.94372146;2344.05;2 años;Tarjeta;Cable;0;3;No;Sur;ONT;90.16736503;;2;Caídas frecuentes;1
CUST00031;31/05/2021;26/05/2025;51;83.48341739;4232.19;Mes a mes;Débito;Fibra;0;3;Sí;;Modem;190.3985474;1.539266766;0;Podría mejorar;1
CUST00057;18/02/2020;18/09/2023;67;68.7021189;4610.55;1 año;Tarjeta;Cable;1;2;No;Lima Metropolitana;Modem;122.6630006;1.00388975;0;Podría mejorar;1
CUST01211;1/07/2024;2/12/2024;15;78.95032292;1163.75;Mes a mes;Tarjeta;Fibra;1;5;No;Centro;Modem;203.6850645;3.100702412;3;Rápido y estable;0
CUST01386;23/09/2021;18/03/2023;49;60.89354913;2906.05;2 años;Débito;Fibra;4;3;Sí;Lima Metropolitana;ONT;154.7620014;11.92018766;1;Excelente atención;1
CUST01066;3/02/2023;15/06/2025;31;66.3867714;1947.72;2 años;Billetera;Cable;1;2;No;Oriente;Combo;85.4865064;5.211444734;0;Servicio lento;1
CUST00431;30/10/2024;13/02/2025;8;73.5111409;598.46;2 años;Efectivo;Cable;2;3;No;Norte;Combo;148.5931082;9.767914843;0;Cobro incorrecto;1
CUST00725;23/02/2021;26/03/2023;52;;3544.22;Mes a mes;Tarjeta;Cable;0;5;Sí;Centro;Combo;129.3847016;1.096850394;0;Podría mejorar;0
CUST01145;13/02/2023;20/05/2025;32;81.51403048;2707.49;Mes a mes;Tarjeta;Fibra;1;4;Sí;Lima Metropolitana;Combo;219.4290531;10.49555643;1;Rápido y estable;0
CUST01006;27/09/2021;7/02/2025;49;70.82660322;3505.61;2 años;Débito;DSL;0;3;Sí;Oriente;Modem;26.77991143;0.425034471;1;Cobro incorrecto;1
CUST01051;7/05/2025;18/07/2025;4;37.67568761;169.38;2 años;Débito;DSL;0;1;No;Oriente;Combo;28.59258199;1.308205618;0;Cobro incorrecto;1
CUST01346;16/07/2020;9/07/2024;62;78.20553503;4779.43;2 años;Tarjeta;Fibra;0;4;No;Sur;ONT;266.7164768;;1;Soporte deficiente;0
CUST01237;1/02/2024;24/11/2024;16;60.52038662;929.46;1 año;Efectivo;Cable;1;4;No;Oriente;ONT;75.96828596;3.893720534;2;Muy satisfecho;1
CUST01236;20/10/2022;12/10/2023;36;73.96161703;2639.75;Mes a mes;Tarjeta;Fibra;1;1;Sí;Lima Metropolitana;Modem;133.8892208;1.804089712;1;Todo bien;1
CUST01449;10/02/2021;19/04/2025;52;87.27034597;4546;1 año;Débito;Fibra;0;3;No;Norte;Combo;143.9257627;2.519559133;0;Precio alto;0
CUST00621;18/11/2020;6/01/2025;59;64.26311341;3817.94;1 año;Tarjeta;Fibra;1;4;Sí;Sur;Modem;154.4785877;2.38484161;0;Rápido y estable;0
CUST01068;5/01/2020;18/06/2025;70;55.49072109;3892.01;2 años;Débito;Fibra;0;3;Sí;Centro;Combo;171.7600998;0.817284173;0;Todo bien;0
CUST00839;16/04/2019;25/05/2019;76;64.82242553;4909.62;Mes a mes;Tarjeta;Cable;1;1;No;Sur;Modem;112.1171617;5.343847775;0;Precio alto;0
CUST00100;24/06/2023;6/12/2024;23;69.18914855;1523.47;Mes a mes;Tarjeta;DSL;1;2;Sí;Sur;Combo;28.14784292;5.472941961;2;Servicio lento;1
CUST00533;21/01/2025;3/08/2025;5;69.4209225;299.69;2 años;Efectivo;Fibra;0;2;No;Lima Metropolitana;Modem;180.0763478;6.364876062;1;Podría mejorar;0
CUST00529;18/08/2021;8/03/2025;50;38.95250494;1860.07;Mes a mes;Tarjeta;DSL;1;4;No;Norte;Modem;24.52940722;4.804706133;0;Precio alto;1
CUST01347;12/11/2021;11/11/2022;44;61.84309064;2793.52;Mes a mes;Tarjeta;DSL;1;3;No;Centro;Combo;22.74028227;;0;Muy satisfecho;1
CUST01173;16/06/2020;26/11/2023;64;69.4522164;4379.56;Mes a mes;Tarjeta;Cable;1;4;No;Centro;Router;137.6159607;15.01213024;0;Conforme;1
CUST01179;23/06/2020;20/09/2024;64;61.93923233;3908.12;1 año;Tarjeta;DSL;1;4;Sí;Norte;Router;24.74893786;3.870716012;0;Podría mejorar;0
CUST00630;18/03/2023;31/07/2024;30;54.105476;1578.22;2 años;Débito;Cable;0;4;Sí;Lima Metropolitana;Modem;144.7313455;1.987492474;1;Muy satisfecho;0
CUST01028;30/10/2019;24/02/2025;69;44.81030219;3139.29;2 años;Débito;Cable;0;4;No;Lima Metropolitana;Router;193.1365817;3.462855429;0;Muy satisfecho;1
CUST00271;6/10/2020;7/06/2022;58;48.34577702;2798.79;1 año;Efectivo;DSL;0;3;Sí;Norte;ONT;46.88439874;1.941614678;0;Todo bien;1
CUST01342;1/02/2019;17/04/2025;77;;6451.85;2 años;Tarjeta;Fibra;1;1;Sí;Norte;Combo;158.4302151;1.323114006;1;Muy satisfecho;0
CUST00627;16/04/2019;23/04/2025;77;78.65819789;6054.84;Mes a mes;Efectivo;Fibra;1;3;No;Norte;Router;218.0827759;4.418196276;0;Precio alto;0
CUST01043;10/01/2023;1/08/2024;31;92.92060334;2847.78;Mes a mes;Tarjeta;Fibra;1;5;Sí;Norte;Router;185.1455557;6.208564115;3;Precio alto;0
CUST00977;17/06/2023;4/12/2023;28;60.32674936;1721.98;Mes a mes;Tarjeta;Fibra;1;5;No;Lima Metropolitana;Router;162.1651903;2.679425282;0;Todo bien;1
CUST00372;26/02/2020;29/03/2024;67;58.58474247;3975.31;Mes a mes;Tarjeta;DSL;1;1;No;Sur;Otro;18.10163942;3.692865345;0;Todo bien;1
CUST00589;2/09/2022;29/08/2024;36;75.41287456;2722.24;1 año;Efectivo;Fibra;3;3;Sí;Lima Metropolitana;Router;135.7051372;1.498132679;4;Todo bien;0
CUST00968;15/02/2024;7/01/2025;20;73.99486427;1497.94;2 años;Tarjeta;Cable;1;3;No;Lima Metropolitana;ONT;122.4438308;5.26712043;0;Rápido y estable;0
CUST01166;3/06/2021;31/05/2022;49;91.28239783;4464.89;2 años;Tarjeta;Satélite;0;4;Sí;Sur;Modem;56.54261066;3.326929076;0;Todo bien;1
CUST01147;9/01/2023;18/07/2025;31;67.17401403;2153.7;1 año;Efectivo;Fibra;0;4;No;Norte;Modem;129.387587;3.25574643;0;Todo bien;0
CUST00237;2/03/2019;9/07/2022;76;59.19082662;4427.66;Mes a mes;Efectivo;DSL;1;2;Sí;Centro;Router;26.85191102;1.854633034;0;Muy satisfecho;1
CUST00597;30/10/2021;20/01/2025;48;69.56295002;3328.62;Mes a mes;Efectivo;DSL;0;3;No;Centro;Modem;;0.980536266;0;Rápido y estable;0
CUST00963;21/09/2022;3/07/2024;34;317.8106869;10860.55;Mes a mes;Débito;DSL;1;3;No;Sur;Modem;30.85206362;3.199647647;0;Servicio lento;1
CUST01446;18/06/2019;14/05/2024;74;31.85955934;2377.61;1 año;Tarjeta;DSL;0;3;No;Centro;Modem;37.62029817;1.116505277;3;Servicio lento;0
CUST01164;20/03/2025;5/05/2025;5;60.82987419;386.21;Mes a mes;Tarjeta;DSL;1;4;Sí;Sur;ONT;41.50696697;7.128378515;0;Podría mejorar;1
CUST00591;6/02/2024;21/03/2025;16;78.34438515;1216.47;1 año;Efectivo;Fibra;1;1;Sí;Sur;Modem;223.273384;4.101100936;0;Precio alto;1
CUST00209;1/11/2023;1/02/2024;22;75.10157469;1739.66;Mes a mes;Tarjeta;Cable;0;4;Sí;Norte;Modem;127.5037439;4.229331808;2;Muy satisfecho;1
CUST01075;18/01/2025;2/05/2025;8;68.75489545;526.48;1 año;Tarjeta;Fibra;2;4;Sí;Norte;ONT;242.7336377;15.50519178;1;Precio alto;0
CUST00900;26/06/2022;10/01/2024;38;44.87471035;1678.46;Mes a mes;Tarjeta;DSL;0;4;No;Sur;Modem;40.13192674;1.169495845;0;Mala experiencia;0
CUST00354;9/02/2019;30/05/2020;80;80.7569494;6456.13;Mes a mes;Débito;Fibra;1;3;Sí;Sur;Router;191.8643731;0.435921929;0;Rápido y estable;1
CUST00059;12/02/2022;1/12/2024;43;;3148.04;1 año;Débito;Fibra;0;3;Sí;Sur;Modem;160.8924585;0.601057741;1;Todo bien;1
CUST00304;14/02/2020;11/04/2025;68;56.00121761;3842.22;Mes a mes;Efectivo;DSL;0;4;Sí;Norte;Modem;20.82460189;1.431170793;0;Cobro incorrecto;0
CUST01448;30/05/2025;6/08/2025;4;84.41746736;354.07;Mes a mes;Débito;Fibra;0;3;No;Norte;ONT;170.0272557;2.736815359;2;Rápido y estable;1
CUST00844;8/01/2022;10/05/2023;41;72.4505303;2996.18;1 año;Tarjeta;Fibra;0;1;No;Lima Metropolitana;Combo;148.5833744;1.434584662;0;Soporte deficiente;1
CUST01262;10/08/2023;21/12/2023;22;50.23599951;1148.34;Mes a mes;Débito;DSL;0;2;No;Lima Metropolitana;ONT;30.6222185;3.240285115;0;Conforme;0
CUST01431;9/09/2024;;10;76.4589042;813.56;Mes a mes;Billetera;Cable;1;4;No;Centro;ONT;142.1593919;1.775294425;0;Precio alto;1
CUST01210;18/03/2020;21/01/2024;67;72.5483223;4816.55;Mes a mes;Efectivo;Fibra;0;2;No;Lima Metropolitana;Router;157.4183959;6.404071847;1;Cobro incorrecto;0
CUST00368;13/06/2019;21/03/2020;75;83.43654053;6175.92;2 años;Tarjeta;Cable;0;3;Sí;Sur;Combo;115.1515722;1.798291228;0;Rápido y estable;1
CUST01358;31/07/2021;25/06/2022;48;59.54813755;2847.02;1 año;Débito;Cable;0;4;Sí;Lima Metropolitana;Router;88.79687693;2.45969182;1;Muy satisfecho;1
CUST01198;26/01/2024;8/06/2024;20;65.05962207;1324.56;Mes a mes;Tarjeta;Fibra;0;5;Sí;Lima Metropolitana;Modem;159.2478006;0.973559907;0;Todo bien;1
CUST01305;31/05/2021;14/06/2023;51;82.97462053;4289.27;Mes a mes;Tarjeta;Fibra;2;4;Sí;Centro;ONT;210.9977176;1.145813866;1;Cobro incorrecto;0
CUST01233;24/01/2024;16/09/2024;16;55.66126537;860.6;Mes a mes;Débito;DSL;0;4;No;Sur;Router;32.69541478;0.805025465;2;Cobro incorrecto;1
CUST00705;20/02/2023;6/07/2025;28;85.56022097;2386.66;Mes a mes;Tarjeta;Fibra;1;4;No;Sur;Router;200.1149748;2.291516594;0;Caídas frecuentes;0
CUST00234;6/02/2020;18/11/2020;68;75.17994776;5098.43;2 años;Tarjeta;Fibra;1;4;No;Lima Metropolitana;Router;105.0933791;6.443976889;0;Muy satisfecho;1
CUST00619;15/11/2021;1/12/2022;46;59.70027725;2726.94;Mes a mes;Tarjeta;Cable;0;1;No;Norte;Modem;;1.357287159;1;Servicio lento;1
CUST00197;27/05/2021;11/03/2023;51;39.62933926;2054.97;2 años;Tarjeta;DSL;1;1;No;Norte;Combo;17.35051106;4.895284985;1;Cobro incorrecto;0
CUST01260;12/09/2022;;33;82.02280408;2708.82;Mes a mes;Tarjeta;Fibra;0;4;No;Sur;ONT;207.5654568;3.815918382;0;Podría mejorar;0
CUST00082;2/07/2023;3/11/2024;23;80.14149265;1831.68;Mes a mes;Tarjeta;Fibra;1;2;No;Oriente;Router;212.3330593;3.046458004;2;Soporte deficiente;0
CUST01405;27/08/2020;9/04/2025;58;56.00921572;3212.73;2 años;Efectivo;Fibra;0;3;No;Norte;Modem;146.8544141;6.112656535;0;Caídas frecuentes;0
CUST00598;2/12/2019;11/02/2024;71;98.24673306;6985.01;1 año;Billetera;Fibra;0;1;No;Sur;Router;221.0290205;2.185252634;0;Precio alto;1
CUST01157;27/07/2019;30/09/2021;71;87.6050612;6180.76;Mes a mes;Débito;Fibra;3;3;Sí;Lima Metropolitana;Router;186.8078929;3.456537414;1;Servicio lento;1
CUST00112;18/09/2019;9/05/2020;71;93.10191908;6551.03;Mes a mes;Débito;Fibra;1;2;Sí;Lima Metropolitana;Router;253.909698;7.148693372;1;Rápido y estable;0
CUST01277;5/12/2022;12/04/2025;30;76.07207962;2270.26;1 año;Tarjeta;Fibra;2;3;Sí;Sur;Modem;232.0204816;2.347335047;1;Conforme;0
CUST00781;2/05/2022;21/11/2023;38;56.64137596;2096.16;Mes a mes;Débito;Cable;0;1;Sí;Sur;ONT;87.71238933;1.448906032;0;Conforme;0
CUST00984;25/01/2025;2/02/2025;5;73.81734169;245.41;Mes a mes;Tarjeta;Cable;0;2;No;Lima Metropolitana;Modem;89.74094609;0.416678423;0;Caídas frecuentes;1
CUST00800;8/04/2024;12/05/2025;16;93.63376514;1518.61;Mes a mes;Débito;Fibra;1;2;Sí;Centro;Modem;187.5644277;2.639322835;1;Podría mejorar;1
CUST01266;24/03/2022;27/12/2023;42;56.44029655;2351.19;2 años;Efectivo;Fibra;1;4;Sí;Lima Metropolitana;Modem;220.1492036;4.931337396;0;Cobro incorrecto;1
CUST01151;16/02/2021;26/12/2022;52;76.60240992;3918.34;Mes a mes;Billetera;Fibra;0;3;No;Centro;Router;220.6191746;3.28306376;0;Precio alto;1
CUST00825;24/05/2020;23/08/2022;61;71.94904819;4463.92;Mes a mes;Tarjeta;Fibra;2;5;Sí;Lima Metropolitana;Router;180.2485416;9.025131792;0;Rápido y estable;0
CUST00383;22/09/2022;;33;105.7686037;3534.41;1 año;Tarjeta;Fibra;1;1;No;Centro;Modem;128.6076139;5.113209395;0;Excelente atención;1
CUST00539;17/09/2020;26/03/2021;58;64.68033716;3697.14;1 año;Tarjeta;Fibra;1;2;No;Lima Metropolitana;Router;152.7466408;2.133243657;2;Mala experiencia;1
CUST01494;23/03/2023;7/11/2024;28;96.23256691;2752.59;Mes a mes;Tarjeta;Fibra;0;4;No;Centro;Modem;177.2950074;3.384031004;0;Todo bien;1
CUST01113;22/05/2022;11/08/2023;38;78.11797561;3043.03;Mes a mes;Tarjeta;Fibra;0;2;No;Centro;Modem;167.8248623;3.13185637;1;Soporte deficiente;0
CUST00325;4/07/2020;8/03/2023;60;76.59451241;4567.59;2 años;Débito;Fibra;0;2;No;Lima Metropolitana;Router;126.093359;1.151513896;1;Mala experiencia;0
CUST00362;29/08/2020;17/11/2022;61;59.79360953;3696.21;1 año;Tarjeta;DSL;2;5;No;Sur;Modem;10.5595057;7.40630278;1;Precio alto;1
CUST01488;24/06/2022;8/12/2022;39;223.4699714;8725.37;Mes a mes;Débito;Fibra;1;1;No;Lima Metropolitana;Combo;207.2710888;1.245007248;2;Rápido y estable;1
CUST01030;16/11/2022;4/02/2023;31;;1950.29;Mes a mes;Tarjeta;DSL;2;4;No;Sur;Router;22.02632449;6.630955764;2;Rápido y estable;1
CUST00708;14/12/2024;5/07/2025;7;75.71345473;531.06;Mes a mes;Tarjeta;Fibra;0;2;Sí;Sur;Modem;196.6929244;1.991682752;0;Todo bien;1
CUST00333;12/05/2021;9/01/2022;49;78.41694522;3810.38;Mes a mes;Tarjeta;Fibra;0;3;No;Centro;Modem;161.8466317;1.110738671;0;Precio alto;0
CUST00430;7/01/2019;14/04/2025;81;71.24366334;5758.02;1 año;Efectivo;Fibra;0;4;No;Centro;Router;129.3695014;0.998441886;0;Soporte deficiente;0
CUST01243;4/07/2022;5/07/2024;37;58.55121438;2194.44;Mes a mes;Débito;DSL;1;3;No;Centro;Modem;21.74632636;4.322316756;0;Excelente atención;1
CUST00426;17/02/2021;31/03/2023;53;76.57974312;4094.63;1 año;Tarjeta;Fibra;0;3;No;Centro;Modem;195.0376229;4.332657159;0;Precio alto;0
CUST00629;16/06/2025;23/06/2025;2;86.73363946;154.32;Mes a mes;Tarjeta;Cable;0;3;No;Oriente;Router;122.3787071;1.476349409;2;Cobro incorrecto;1
